id,year,age_TRUE,wholeoto_CONSENSUS,wholeoto_R1,wholeoto_R2,sectoto_CONSENSUS,sectoto_R1,sectoto_R2
237_145,2004,0,0,0,0,NA,NA,NA
1_1,2004,1,1,1,1,NA,NA,NA
3_3,2004,1,1,1,1,NA,NA,NA
6_5,2004,1,1,1,1,NA,NA,NA
8_7,2004,1,1,1,1,NA,NA,NA
9_8,2004,1,1,1,1,NA,NA,NA
11_10,2004,1,1,1,1,NA,NA,NA
12_11,2004,1,1,1,1,NA,NA,NA
17_14,2004,1,1,1,1,NA,NA,NA
18_15,2004,1,1,1,1,NA,NA,NA
25_16,2004,1,1,1,1,NA,NA,NA
29_17,2004,1,1,1,1,NA,NA,NA
30_18,2004,1,1,1,1,NA,NA,NA
31_19,2004,1,1,1,1,NA,NA,NA
38_20,2004,1,1,1,1,NA,NA,NA
43_21,2004,1,1,1,1,NA,NA,NA
48_26,2004,1,1,1,1,NA,NA,NA
53_31,2004,1,1,1,1,NA,NA,NA
54_32,2004,1,1,1,1,NA,NA,NA
55_33,2004,1,1,1,1,NA,NA,NA
56_34,2004,1,1,1,1,NA,NA,NA
57_35,2004,1,1,1,1,NA,NA,NA
59_36,2004,1,1,1,1,NA,NA,NA
60_37,2004,1,1,1,1,NA,NA,NA
66_42,2004,1,1,1,1,NA,NA,NA
67_43,2004,1,1,1,1,NA,NA,NA
68_44,2004,1,1,1,1,NA,NA,NA
71_47,2004,1,1,1,1,NA,NA,NA
75_51,2004,1,1,1,1,NA,NA,NA
80_52,2004,1,1,1,1,NA,NA,NA
81_53,2004,1,1,1,1,NA,NA,NA
82_54,2004,1,1,1,2,NA,NA,NA
83_55,2004,1,1,1,1,NA,NA,NA
84_56,2004,1,1,1,1,NA,NA,NA
85_57,2004,1,1,1,1,NA,NA,NA
86_58,2004,1,1,1,1,NA,NA,NA
87_59,2004,1,1,1,1,NA,NA,NA
88_60,2004,1,1,1,1,NA,NA,NA
89_61,2004,1,1,1,1,NA,NA,NA
93_65,2004,1,1,1,1,NA,NA,NA
99_71,2004,1,1,1,1,NA,NA,NA
100_72,2004,1,1,1,1,NA,NA,NA
102_74,2004,1,1,1,1,NA,NA,NA
103_75,2004,1,1,1,1,NA,NA,NA
104_76,2004,1,1,1,1,NA,NA,NA
106_78,2004,1,1,1,1,NA,NA,NA
107_79,2004,1,1,1,1,NA,NA,NA
108_80,2004,1,1,1,1,NA,NA,NA
109_81,2004,1,1,1,1,NA,NA,NA
110_82,2004,1,1,1,1,NA,NA,NA
111_83,2004,1,1,1,1,NA,NA,NA
117_89,2004,1,1,1,1,NA,NA,NA
118_90,2004,1,1,1,1,NA,NA,NA
119_91,2004,1,1,1,1,NA,NA,NA
128_98,2004,1,1,1,1,NA,NA,NA
136_103,2004,1,1,1,1,NA,NA,NA
137_104,2004,1,1,1,1,NA,NA,NA
139_105,2004,1,1,1,1,NA,NA,NA
180_118,2004,1,1,1,1,NA,NA,NA
181_119,2004,1,1,1,1,NA,NA,NA
182_120,2004,1,1,1,1,NA,NA,NA
194_124,2004,1,1,1,1,NA,NA,NA
198_128,2004,1,1,1,1,NA,NA,NA
199_129,2004,1,1,1,1,NA,NA,NA
210_132,2004,1,1,1,1,NA,NA,NA
225_137,2004,1,1,1,1,NA,NA,NA
230_139,2004,1,1,1,1,NA,NA,NA
232_140,2004,1,1,1,1,NA,NA,NA
233_141,2004,1,1,1,1,NA,NA,NA
234_142,2004,1,1,1,1,NA,NA,NA
236_144,2004,1,1,1,1,NA,NA,NA
239_146,2004,1,1,1,1,NA,NA,NA
240_147,2004,1,1,2,1,NA,NA,NA
241_148,2004,1,1,1,1,NA,NA,NA
242_149,2004,1,1,1,1,NA,NA,NA
243_150,2004,1,1,1,1,NA,NA,NA
244_151,2004,1,1,1,1,NA,NA,NA
245_152,2004,1,1,1,1,NA,NA,NA
246_153,2004,1,1,1,1,NA,NA,NA
247_154,2004,1,1,1,1,NA,NA,NA
248_155,2004,1,1,1,1,NA,NA,NA
249_156,2004,1,1,1,1,NA,NA,NA
250_157,2004,1,1,1,1,NA,NA,NA
260_164,2004,1,1,1,1,NA,NA,NA
267_168,2004,1,1,1,1,NA,NA,NA
268_169,2004,1,1,1,1,NA,NA,NA
270_171,2004,1,1,1,1,NA,NA,NA
271_172,2004,1,1,1,1,NA,NA,NA
286_180,2004,1,1,1,1,NA,NA,NA
287_181,2004,1,1,1,1,NA,NA,NA
288_182,2004,1,1,1,1,NA,NA,NA
289_183,2004,1,1,1,1,NA,NA,NA
290_184,2004,1,1,1,1,NA,NA,NA
291_185,2004,1,1,1,1,NA,NA,NA
292_186,2004,1,1,1,1,NA,NA,NA
298_192,2004,1,1,1,1,NA,NA,NA
299_193,2004,1,1,1,1,NA,NA,NA
301_195,2004,1,1,1,2,NA,NA,NA
304_198,2004,1,1,1,1,NA,NA,NA
305_199,2004,1,1,1,1,NA,NA,NA
313_207,2004,1,1,1,1,NA,NA,NA
314_208,2004,1,1,1,1,NA,NA,NA
316_210,2004,1,1,1,1,NA,NA,NA
317_211,2004,1,1,1,1,NA,NA,NA
319_213,2004,1,1,1,1,NA,NA,NA
320_214,2004,1,1,1,1,NA,NA,NA
321_215,2004,1,1,1,1,NA,NA,NA
322_216,2004,1,1,1,1,NA,NA,NA
324_218,2004,1,1,1,1,NA,NA,NA
325_219,2004,1,1,1,1,NA,NA,NA
326_220,2004,1,1,1,1,NA,NA,NA
351_231,2004,1,1,1,1,NA,NA,NA
353_233,2004,1,1,1,1,NA,NA,NA
359_238,2004,1,1,1,1,NA,NA,NA
361_240,2004,1,1,1,1,NA,NA,NA
365_244,2004,1,1,1,1,NA,NA,NA
373_248,2004,1,1,1,1,NA,NA,NA
379_251,2004,1,1,1,1,NA,NA,NA
381_252,2004,1,1,1,1,NA,NA,NA
382_253,2004,1,1,1,1,NA,NA,NA
384_255,2004,1,1,1,1,NA,NA,NA
402_268,2004,1,1,1,1,NA,NA,NA
403_269,2004,1,1,1,1,NA,NA,NA
405_270,2004,1,1,1,1,NA,NA,NA
415_278,2004,1,1,1,1,NA,NA,NA
416_279,2004,1,1,1,1,NA,NA,NA
417_280,2004,1,1,1,1,NA,NA,NA
418_281,2004,1,1,1,1,NA,NA,NA
419_282,2004,1,1,1,1,NA,NA,NA
420_283,2004,1,1,1,1,NA,NA,NA
421_284,2004,1,1,1,1,NA,NA,NA
422_285,2004,1,1,1,1,NA,NA,NA
423_286,2004,1,1,1,1,NA,NA,NA
424_287,2004,1,1,1,1,NA,NA,NA
425_288,2004,1,1,1,1,NA,NA,NA
431_294,2004,1,1,1,1,NA,NA,NA
445_303,2004,1,1,1,1,NA,NA,NA
454_312,2004,1,1,1,1,NA,NA,NA
455_313,2004,1,1,1,1,NA,NA,NA
456_314,2004,1,1,1,1,NA,NA,NA
457_315,2004,1,1,1,1,NA,NA,NA
458_316,2004,1,1,1,1,NA,NA,NA
459_317,2004,1,1,1,1,NA,NA,NA
462_319,2004,1,1,1,1,NA,NA,NA
463_320,2004,1,1,1,1,NA,NA,NA
480_321,2004,1,1,1,1,NA,NA,NA
496_324,2004,1,1,1,1,NA,NA,NA
497_325,2004,1,1,1,1,NA,NA,NA
498_326,2004,1,1,1,1,NA,NA,NA
499_327,2004,1,1,1,1,NA,NA,NA
500_328,2004,1,1,1,1,NA,NA,NA
501_329,2004,1,1,1,1,NA,NA,NA
504_332,2004,1,1,1,1,NA,NA,NA
505_333,2004,1,1,1,1,NA,NA,NA
511_338,2004,1,1,1,1,NA,NA,NA
513_340,2004,1,1,1,1,NA,NA,NA
514_341,2004,1,1,1,1,NA,NA,NA
523_350,2004,1,1,1,1,NA,NA,NA
525_352,2004,1,1,1,1,NA,NA,NA
526_353,2004,1,1,1,1,NA,NA,NA
529_356,2004,1,1,1,1,NA,NA,NA
531_358,2004,1,1,1,1,NA,NA,NA
532_359,2004,1,1,1,1,NA,NA,NA
534_361,2004,1,1,1,1,NA,NA,NA
535_362,2004,1,1,1,1,NA,NA,NA
537_364,2004,1,1,1,1,NA,NA,NA
550_374,2004,1,1,1,1,NA,NA,NA
555_375,2004,1,1,1,1,NA,NA,NA
556_376,2004,1,1,1,1,NA,NA,NA
559_377,2004,1,1,1,1,NA,NA,NA
571_385,2004,1,1,1,1,NA,NA,NA
573_386,2004,1,1,1,1,NA,NA,NA
586_394,2004,1,1,1,1,NA,NA,NA
591_396,2004,1,1,1,1,NA,NA,NA
593_398,2004,1,1,1,1,NA,NA,NA
610_405,2004,1,1,1,1,NA,NA,NA
628_411,2004,1,1,1,1,NA,NA,NA
629_412,2004,1,1,1,1,NA,NA,NA
630_413,2004,1,1,1,1,NA,NA,NA
631_414,2004,1,1,1,1,NA,NA,NA
632_415,2004,1,1,1,1,NA,NA,NA
633_416,2004,1,1,1,1,NA,NA,NA
634_417,2004,1,1,1,1,NA,NA,NA
635_418,2004,1,1,1,1,NA,NA,NA
636_419,2004,1,1,1,1,NA,NA,NA
638_421,2004,1,1,1,1,NA,NA,NA
646_427,2004,1,1,1,1,NA,NA,NA
650_428,2004,1,1,1,1,NA,NA,NA
653_431,2004,1,1,1,1,NA,NA,NA
669_444,2004,1,1,1,1,NA,NA,NA
671_445,2004,1,1,1,1,NA,NA,NA
672_446,2004,1,1,1,1,NA,NA,NA
681_453,2004,1,1,1,1,NA,NA,NA
683_455,2004,1,1,1,1,NA,NA,NA
684_456,2004,1,1,1,1,NA,NA,NA
685_457,2004,1,1,1,1,NA,NA,NA
687_458,2004,1,1,1,1,NA,NA,NA
692_461,2004,1,1,1,1,NA,NA,NA
693_462,2004,1,1,1,1,NA,NA,NA
708_477,2004,1,1,1,1,NA,NA,NA
712_480,2004,1,1,1,1,NA,NA,NA
713_481,2004,1,1,1,1,NA,NA,NA
715_483,2004,1,1,1,1,NA,NA,NA
716_484,2004,1,1,1,1,NA,NA,NA
717_485,2004,1,1,1,1,NA,NA,NA
718_486,2004,1,1,1,1,NA,NA,NA
719_487,2004,1,1,1,1,NA,NA,NA
720_488,2004,1,1,1,1,NA,NA,NA
721_489,2004,1,1,1,1,NA,NA,NA
725_493,2004,1,1,1,1,NA,NA,NA
726_494,2004,1,1,1,1,NA,NA,NA
728_496,2004,1,1,1,1,NA,NA,NA
734_502,2004,1,1,1,1,NA,NA,NA
736_503,2004,1,1,1,1,NA,NA,NA
737_504,2004,1,1,1,1,NA,NA,NA
739_505,2004,1,1,1,1,NA,NA,NA
746_512,2004,1,1,1,1,NA,NA,NA
749_515,2004,1,1,1,1,NA,NA,NA
754_520,2004,1,1,1,1,NA,NA,NA
762_527,2004,1,1,1,1,NA,NA,NA
764_528,2004,1,1,1,1,NA,NA,NA
765_529,2004,1,1,1,1,NA,NA,NA
775_531,2004,1,1,1,1,NA,NA,NA
781_537,2004,1,1,1,1,NA,NA,NA
786_542,2004,1,1,1,1,NA,NA,NA
787_543,2004,1,1,1,1,NA,NA,NA
788_544,2004,1,1,1,1,NA,NA,NA
797_547,2004,1,1,1,1,NA,NA,NA
799_549,2004,1,1,1,1,NA,NA,NA
806_556,2004,1,1,1,1,NA,NA,NA
807_557,2004,1,1,1,1,NA,NA,NA
808_558,2004,1,1,1,1,NA,NA,NA
816_566,2004,1,1,1,1,NA,NA,NA
818_568,2004,1,1,1,1,NA,NA,NA
822_572,2004,1,1,1,1,NA,NA,NA
824_574,2004,1,1,1,1,NA,NA,NA
825_575,2004,1,1,1,1,NA,NA,NA
826_576,2004,1,1,1,1,NA,NA,NA
827_577,2004,1,1,1,1,NA,NA,NA
831_578,2004,1,1,1,1,NA,NA,NA
844_590,2004,1,1,1,1,NA,NA,NA
845_591,2004,1,1,1,1,NA,NA,NA
846_592,2004,1,1,1,1,NA,NA,NA
849_595,2004,1,1,1,1,NA,NA,NA
855_600,2004,1,1,1,1,NA,NA,NA
858_603,2004,1,1,1,1,NA,NA,NA
859_604,2004,1,1,1,1,NA,NA,NA
860_605,2004,1,1,1,1,NA,NA,NA
861_606,2004,1,1,1,1,NA,NA,NA
862_607,2004,1,1,1,1,NA,NA,NA
878_619,2004,1,1,1,1,NA,NA,NA
885_620,2004,1,1,1,1,NA,NA,NA
886_621,2004,1,1,1,1,NA,NA,NA
899_633,2004,1,1,1,1,NA,NA,NA
908_641,2004,1,1,1,1,NA,NA,NA
909_642,2004,1,1,1,1,NA,NA,NA
910_643,2004,1,1,1,1,NA,NA,NA
913_646,2004,1,1,1,1,NA,NA,NA
920_653,2004,1,1,1,1,NA,NA,NA
921_654,2004,1,1,1,1,NA,NA,NA
926_659,2004,1,1,1,1,NA,NA,NA
934_667,2004,1,1,1,1,NA,NA,NA
935_668,2004,1,1,1,1,NA,NA,NA
936_669,2004,1,1,1,1,NA,NA,NA
937_670,2004,1,1,1,1,NA,NA,NA
939_672,2004,1,1,1,1,NA,NA,NA
940_673,2004,1,1,1,1,NA,NA,NA
941_674,2004,1,1,1,1,NA,NA,NA
942_675,2004,1,1,1,1,NA,NA,NA
944_676,2004,1,1,1,1,NA,NA,NA
945_677,2004,1,1,1,1,NA,NA,NA
948_680,2004,1,1,1,1,NA,NA,NA
964_688,2004,1,1,1,1,NA,NA,NA
976_695,2004,1,1,1,1,NA,NA,NA
977_696,2004,1,1,1,1,NA,NA,NA
982_699,2004,1,1,1,1,NA,NA,NA
991_700,2004,1,1,1,1,NA,NA,NA
992_701,2004,1,1,1,1,NA,NA,NA
993_702,2004,1,1,1,1,NA,NA,NA
994_703,2004,1,1,1,1,NA,NA,NA
996_704,2004,1,1,1,1,NA,NA,NA
1003_706,2004,1,1,1,1,NA,NA,NA
1017_717,2004,1,1,1,1,NA,NA,NA
1018_718,2004,1,1,1,1,NA,NA,NA
1019_719,2004,1,1,1,1,NA,NA,NA
1020_720,2004,1,1,1,1,NA,NA,NA
1021_721,2004,1,1,1,1,NA,NA,NA
1022_722,2004,1,1,1,1,NA,NA,NA
1023_723,2004,1,1,1,1,NA,NA,NA
1035_734,2004,1,1,1,1,NA,NA,NA
1036_735,2004,1,1,1,1,NA,NA,NA
1037_736,2004,1,1,1,1,NA,NA,NA
1038_737,2004,1,1,1,1,NA,NA,NA
1039_738,2004,1,1,1,1,NA,NA,NA
1051_750,2004,1,1,1,1,NA,NA,NA
1052_751,2004,1,1,1,1,NA,NA,NA
1055_753,2004,1,1,1,1,NA,NA,NA
1056_754,2004,1,1,1,1,NA,NA,NA
1057_755,2004,1,1,1,1,NA,NA,NA
1058_756,2004,1,1,1,1,NA,NA,NA
1063_761,2004,1,1,1,1,NA,NA,NA
1064_762,2004,1,1,1,1,NA,NA,NA
1065_763,2004,1,1,1,1,NA,NA,NA
1066_764,2004,1,1,1,1,NA,NA,NA
1067_765,2004,1,1,1,1,NA,NA,NA
1068_766,2004,1,1,1,1,NA,NA,NA
1076_772,2004,1,1,1,1,NA,NA,NA
1102_786,2004,1,1,1,1,NA,NA,NA
1103_787,2004,1,1,1,1,NA,NA,NA
1104_788,2004,1,1,1,1,NA,NA,NA
1107_791,2004,1,1,1,1,NA,NA,NA
1108_792,2004,1,1,1,1,NA,NA,NA
1109_793,2004,1,1,1,1,NA,NA,NA
1110_794,2004,1,1,1,1,NA,NA,NA
1111_795,2004,1,1,1,1,NA,NA,NA
1112_796,2004,1,1,1,1,NA,NA,NA
1116_799,2004,1,1,1,1,NA,NA,NA
1117_800,2004,1,1,1,1,NA,NA,NA
1123_803,2004,1,1,1,1,NA,NA,NA
1124_804,2004,1,1,1,1,NA,NA,NA
1125_805,2004,1,1,1,2,NA,NA,NA
1127_806,2004,1,1,1,1,NA,NA,NA
1139_813,2004,1,1,1,1,NA,NA,NA
1140_814,2004,1,1,1,1,NA,NA,NA
1141_815,2004,1,1,1,1,NA,NA,NA
1142_816,2004,1,1,1,1,NA,NA,NA
1143_817,2004,1,1,1,1,NA,NA,NA
1147_821,2004,1,1,1,1,NA,NA,NA
1149_822,2004,1,1,1,1,NA,NA,NA
1150_823,2004,1,1,1,1,NA,NA,NA
1151_824,2004,1,1,1,1,NA,NA,NA
1153_825,2004,1,1,1,1,NA,NA,NA
1154_826,2004,1,1,1,1,NA,NA,NA
1155_827,2004,1,1,1,1,NA,NA,NA
1156_828,2004,1,1,1,1,NA,NA,NA
1172_840,2004,1,1,1,1,NA,NA,NA
1173_841,2004,1,1,1,1,NA,NA,NA
1177_845,2004,1,1,1,1,NA,NA,NA
1178_846,2004,1,1,1,1,NA,NA,NA
1180_848,2004,1,1,1,1,NA,NA,NA
1182_850,2004,1,1,1,1,NA,NA,NA
1184_852,2004,1,1,1,1,NA,NA,NA
1188_856,2004,1,1,1,1,NA,NA,NA
1191_859,2004,1,1,1,1,NA,NA,NA
1192_860,2004,1,1,1,1,NA,NA,NA
1193_861,2004,1,1,1,1,NA,NA,NA
1194_862,2004,1,1,1,1,NA,NA,NA
1195_863,2004,1,1,1,1,NA,NA,NA
1199_866,2004,1,1,1,1,NA,NA,NA
1200_867,2004,1,1,1,1,NA,NA,NA
1201_868,2004,1,1,1,1,NA,NA,NA
1202_869,2004,1,1,1,1,NA,NA,NA
1203_870,2004,1,1,1,1,NA,NA,NA
1204_871,2004,1,1,1,1,NA,NA,NA
1214_881,2004,1,1,1,1,NA,NA,NA
1218_885,2004,1,1,1,1,NA,NA,NA
1221_887,2004,1,1,1,1,NA,NA,NA
1222_888,2004,1,1,1,1,NA,NA,NA
1223_889,2004,1,1,1,1,NA,NA,NA
1229_894,2004,1,1,1,1,NA,NA,NA
1230_895,2004,1,1,1,1,NA,NA,NA
1231_896,2004,1,1,1,1,NA,NA,NA
1234_898,2004,1,1,1,1,NA,NA,NA
1235_899,2004,1,1,1,1,NA,NA,NA
1236_900,2004,1,1,1,1,NA,NA,NA
1237_901,2004,1,1,1,1,NA,NA,NA
1252_909,2004,1,1,1,1,NA,NA,NA
1254_910,2004,1,1,1,1,NA,NA,NA
1257_912,2004,1,1,1,1,NA,NA,NA
1259_914,2004,1,1,1,1,NA,NA,NA
1260_915,2004,1,1,1,1,NA,NA,NA
1261_916,2004,1,1,1,1,NA,NA,NA
1262_917,2004,1,1,1,1,NA,NA,NA
1263_918,2004,1,1,1,1,NA,NA,NA
1264_919,2004,1,1,1,1,NA,NA,NA
1271_923,2004,1,1,1,1,NA,NA,NA
1274_925,2004,1,1,1,1,NA,NA,NA
1276_927,2004,1,1,1,1,NA,NA,NA
1277_928,2004,1,1,1,1,NA,NA,NA
1279_929,2004,1,1,1,1,NA,NA,NA
1280_930,2004,1,1,1,1,NA,NA,NA
1286_931,2004,1,1,1,1,NA,NA,NA
1294_935,2004,1,1,1,1,NA,NA,NA
1295_936,2004,1,1,1,1,NA,NA,NA
1298_939,2004,1,1,1,1,NA,NA,NA
1299_940,2004,1,1,1,1,NA,NA,NA
1300_941,2004,1,1,1,1,NA,NA,NA
1301_942,2004,1,1,1,1,NA,NA,NA
1302_943,2004,1,1,1,1,NA,NA,NA
1303_944,2004,1,1,1,1,NA,NA,NA
1306_946,2004,1,1,1,1,NA,NA,NA
1307_947,2004,1,1,1,1,NA,NA,NA
1308_948,2004,1,1,1,1,NA,NA,NA
1309_949,2004,1,1,1,1,NA,NA,NA
1315_952,2004,1,1,1,1,NA,NA,NA
2_2,2004,2,2,2,2,NA,NA,NA
7_6,2004,2,2,2,2,NA,NA,NA
10_9,2004,2,2,2,2,NA,NA,NA
13_12,2004,2,2,2,2,NA,NA,NA
14_13,2004,2,2,2,2,NA,NA,NA
50_28,2004,2,2,2,2,NA,NA,NA
52_30,2004,2,2,2,2,NA,NA,NA
61_38,2004,2,2,2,2,NA,NA,NA
62_39,2004,2,2,2,2,NA,NA,NA
63_40,2004,2,2,2,2,NA,NA,NA
64_41,2004,2,2,2,2,NA,NA,NA
69_45,2004,2,2,2,2,NA,NA,NA
70_46,2004,2,2,2,2,NA,NA,NA
72_48,2004,2,2,2,2,NA,NA,NA
74_50,2004,2,2,2,2,NA,NA,NA
90_62,2004,2,2,2,2,NA,NA,NA
91_63,2004,2,2,2,2,NA,NA,NA
92_64,2004,2,2,2,2,NA,NA,NA
94_66,2004,2,2,2,2,NA,NA,NA
95_67,2004,2,2,2,2,NA,NA,NA
98_70,2004,2,2,2,2,NA,NA,NA
101_73,2004,2,2,2,2,NA,NA,NA
105_77,2004,2,2,2,2,NA,NA,NA
112_84,2004,2,2,2,2,NA,NA,NA
113_85,2004,2,2,2,2,NA,NA,NA
114_86,2004,2,2,2,2,NA,NA,NA
115_87,2004,2,2,2,2,NA,NA,NA
121_93,2004,2,2,2,2,NA,NA,NA
122_94,2004,2,2,2,2,NA,NA,NA
132_99,2004,2,2,2,2,NA,NA,NA
133_100,2004,2,2,2,2,NA,NA,NA
140_106,2004,2,2,2,2,NA,NA,NA
141_107,2004,2,2,2,2,NA,NA,NA
142_108,2004,2,2,2,2,NA,NA,NA
143_109,2004,2,2,2,2,NA,NA,NA
148_111,2004,2,2,2,2,NA,NA,NA
159_112,2004,2,2,2,2,NA,NA,NA
170_115,2004,2,2,2,2,NA,NA,NA
171_116,2004,2,2,2,2,NA,NA,NA
183_121,2004,2,2,2,2,NA,NA,NA
184_122,2004,2,2,2,2,NA,NA,NA
195_125,2004,2,2,2,2,NA,NA,NA
219_133,2004,2,2,2,2,NA,NA,NA
224_136,2004,2,2,2,2,NA,NA,NA
226_138,2004,2,2,2,2,NA,NA,NA
235_143,2004,2,2,1,2,NA,NA,NA
253_158,2004,2,2,2,2,NA,NA,NA
258_162,2004,2,2,2,2,NA,NA,NA
266_167,2004,2,2,2,2,NA,NA,NA
276_175,2004,2,2,2,2,NA,NA,NA
282_176,2004,2,2,2,2,NA,NA,NA
283_177,2004,2,2,2,2,NA,NA,NA
294_188,2004,2,2,2,2,NA,NA,NA
297_191,2004,2,2,2,2,NA,NA,NA
300_194,2004,2,2,2,2,NA,NA,NA
302_196,2004,2,2,2,2,NA,NA,NA
303_197,2004,2,2,2,2,NA,NA,NA
306_200,2004,2,2,2,2,NA,NA,NA
310_204,2004,2,2,2,2,NA,NA,NA
311_205,2004,2,2,1,2,NA,NA,NA
312_206,2004,2,2,2,2,NA,NA,NA
318_212,2004,2,2,2,2,NA,NA,NA
323_217,2004,2,2,2,2,NA,NA,NA
331_224,2004,2,2,2,2,NA,NA,NA
341_227,2004,2,2,2,2,NA,NA,NA
347_229,2004,2,2,2,2,NA,NA,NA
352_232,2004,2,2,2,2,NA,NA,NA
355_234,2004,2,2,2,2,NA,NA,NA
358_237,2004,2,2,2,2,NA,NA,NA
360_239,2004,2,2,2,2,NA,NA,NA
368_245,2004,2,2,2,2,NA,NA,NA
371_246,2004,2,2,2,2,NA,NA,NA
372_247,2004,2,2,2,2,NA,NA,NA
377_250,2004,2,2,2,2,NA,NA,NA
383_254,2004,2,2,2,2,NA,NA,NA
389_259,2004,2,2,2,2,NA,NA,NA
390_260,2004,2,2,2,2,NA,NA,NA
391_261,2004,2,2,2,2,NA,NA,NA
393_263,2004,2,2,2,2,NA,NA,NA
401_267,2004,2,2,2,2,NA,NA,NA
408_271,2004,2,2,2,2,NA,NA,NA
409_272,2004,2,2,2,2,NA,NA,NA
410_273,2004,2,2,2,2,NA,NA,NA
412_275,2004,2,2,2,2,NA,NA,NA
414_277,2004,2,2,2,2,NA,NA,NA
427_290,2004,2,2,2,2,NA,NA,NA
428_291,2004,2,2,2,2,NA,NA,NA
432_295,2004,2,2,2,2,NA,NA,NA
433_296,2004,2,2,2,2,NA,NA,NA
434_297,2004,2,2,2,2,NA,NA,NA
435_298,2004,2,2,2,2,NA,NA,NA
437_300,2004,2,2,2,2,NA,NA,NA
444_302,2004,2,2,2,2,NA,NA,NA
449_307,2004,2,2,2,2,NA,NA,NA
460_318,2004,2,2,2,2,NA,NA,NA
487_322,2004,2,2,2,2,NA,NA,NA
490_323,2004,2,2,2,2,NA,NA,NA
502_330,2004,2,2,2,2,NA,NA,NA
503_331,2004,2,2,2,2,NA,NA,NA
515_342,2004,2,2,2,2,NA,NA,NA
516_343,2004,2,2,2,2,NA,NA,NA
517_344,2004,2,2,2,2,NA,NA,NA
521_348,2004,2,2,2,2,NA,NA,NA
522_349,2004,2,2,2,2,NA,NA,NA
528_355,2004,2,2,2,2,NA,NA,NA
538_365,2004,2,2,2,2,NA,NA,NA
539_366,2004,2,2,2,2,NA,NA,NA
545_372,2004,2,2,2,2,NA,NA,NA
546_373,2004,2,2,2,2,NA,NA,NA
563_378,2004,2,2,2,2,NA,NA,NA
565_380,2004,2,2,2,2,NA,NA,NA
566_381,2004,2,2,2,2,NA,NA,NA
567_382,2004,2,2,2,2,NA,NA,NA
568_383,2004,2,2,2,2,NA,NA,NA
570_384,2004,2,2,2,2,NA,NA,NA
574_387,2004,2,2,2,2,NA,NA,NA
575_388,2004,2,2,2,2,NA,NA,NA
579_390,2004,2,2,2,2,NA,NA,NA
580_391,2004,2,2,2,2,NA,NA,NA
581_392,2004,2,2,2,2,NA,NA,NA
607_402,2004,2,2,2,2,NA,NA,NA
608_403,2004,2,2,2,2,NA,NA,NA
609_404,2004,2,2,2,2,NA,NA,NA
624_407,2004,2,2,2,2,NA,NA,NA
625_408,2004,2,2,2,2,NA,NA,NA
626_409,2004,2,2,2,2,NA,NA,NA
637_420,2004,2,2,2,2,NA,NA,NA
640_422,2004,2,2,2,2,NA,NA,NA
642_423,2004,2,2,2,2,NA,NA,NA
643_424,2004,2,2,2,2,NA,NA,NA
644_425,2004,2,2,2,2,NA,NA,NA
645_426,2004,2,2,2,2,NA,NA,NA
651_429,2004,2,2,2,2,NA,NA,NA
652_430,2004,2,2,2,2,NA,NA,NA
654_432,2004,2,2,2,2,NA,NA,NA
655_433,2004,2,2,2,2,NA,NA,NA
656_434,2004,2,2,2,2,NA,NA,NA
657_435,2004,2,2,2,2,NA,NA,NA
660_438,2004,2,2,2,2,NA,NA,NA
662_440,2004,2,2,2,2,NA,NA,NA
673_447,2004,2,2,2,2,NA,NA,NA
675_449,2004,2,2,2,2,NA,NA,NA
678_452,2004,2,2,2,2,NA,NA,NA
688_459,2004,2,2,2,2,NA,NA,NA
690_460,2004,2,2,2,2,NA,NA,NA
694_463,2004,2,2,2,2,NA,NA,NA
696_465,2004,2,2,2,2,NA,NA,NA
697_466,2004,2,2,2,2,NA,NA,NA
698_467,2004,2,2,2,2,NA,NA,NA
700_469,2004,2,2,2,2,NA,NA,NA
701_470,2004,2,2,2,2,NA,NA,NA
702_471,2004,2,2,2,2,NA,NA,NA
703_472,2004,2,2,2,2,NA,NA,NA
704_473,2004,2,2,2,2,NA,NA,NA
705_474,2004,2,2,2,2,NA,NA,NA
706_475,2004,2,2,2,2,NA,NA,NA
707_476,2004,2,2,2,2,NA,NA,NA
709_478,2004,2,2,2,2,NA,NA,NA
710_479,2004,2,2,2,2,NA,NA,NA
714_482,2004,2,2,2,2,NA,NA,NA
724_492,2004,2,2,2,2,NA,NA,NA
727_495,2004,2,2,2,2,NA,NA,NA
729_497,2004,2,2,2,2,NA,NA,NA
732_500,2004,2,2,2,2,NA,NA,NA
733_501,2004,2,2,2,2,NA,NA,NA
740_506,2004,2,2,2,2,NA,NA,NA
741_507,2004,2,2,2,2,NA,NA,NA
745_511,2004,2,2,2,2,NA,NA,NA
747_513,2004,2,2,2,2,NA,NA,NA
748_514,2004,2,2,2,2,NA,NA,NA
752_518,2004,2,2,2,2,NA,NA,NA
753_519,2004,2,2,2,2,NA,NA,NA
757_523,2004,2,2,2,2,NA,NA,NA
758_524,2004,2,2,2,2,NA,NA,NA
759_525,2004,2,2,2,2,NA,NA,NA
760_526,2004,2,2,2,2,NA,NA,NA
774_530,2004,2,2,2,2,NA,NA,NA
779_535,2004,2,2,2,2,NA,NA,NA
780_536,2004,2,2,2,2,NA,NA,NA
782_538,2004,2,2,2,2,NA,NA,NA
